,year,month,day,hour,rainfall_6h,totalCloud,WD,WV,Transformation_3h,dewPoint,visibility,temperature,temperatureChange_24h,transformer_24h,rainfall_ww,rainfall_yc,WV_x,WV_y,rainfall
2019-04-30,2019.0,4.0,30.0,12.5,0.0,4.875,144.625,4.699999999999999,-8.125,-0.6500000000000004,25.5,1.4125,2.9875,-33.75,0.0,0.0,-3.200953294875,1.880404341125,0.0
2019-05-01,2019.0,5.0,1.0,12.5,0.0,6.25,159.375,5.25,2.5,0.6625000000000001,29.2,5.824999999999999,4.412499999999999,-6.5,0.0,0.0,1.0615460639999998,1.2796446822499998,0.0
2019-05-02,2019.0,5.0,2.0,12.5,0.0,5.25,163.25,6.7124999999999995,-1.625,2.5,29.6625,6.949999999999999,1.1249999999999998,-7.625,0.55,0.5,-1.9586897821250002,2.432001286,0.0
2019-05-03,2019.0,5.0,3.0,12.5,3.0374999999999996,5.125,193.375,6.375,3.5,2.2625,22.125,4.4125000000000005,-2.5375000000000005,18.5,10.35,12.9,4.5675433615,-0.58908314625,12.149999999999999
2019-05-04,2019.0,5.0,4.0,12.5,0.55,6.0,181.875,4.475,0.5,2.7875,26.375,5.550000000000001,1.1375,3.5,0.05,1.85,-1.6543934524999997,1.3147964502500002,2.2
2019-05-05,2019.0,5.0,5.0,12.5,4.875,6.25,163.0,3.9625,0.25,1.1375,10.375000000000002,1.275,-4.275,16.75,2.1500000000000004,9.65,-3.5472097861250003,1.4095730450000001,19.5
2019-05-06,2019.0,5.0,6.0,12.5,4.0874999999999995,6.25,156.0,4.2124999999999995,-3.125,0.15000000000000002,9.0625,0.25,-1.0250000000000001,-20.625,5.1,9.4,-3.67546662425,1.8034080901249998,16.349999999999998
2019-05-07,2019.0,5.0,7.0,12.5,2.4625,6.25,224.25,9.0625,-0.25,0.05000000000000003,23.975,0.175,-0.07499999999999998,-16.125,5.5,2.5,8.965857550499999,-0.17163847612500033,9.85
2019-05-08,2019.0,5.0,8.0,12.5,0.15,5.25,133.375,8.9125,1.75,-0.8625,29.9,0.05,-0.12499999999999992,13.75,0.8000000000000002,2.9000000000000004,8.73105363375,-0.14097114325,0.6
2019-05-09,2019.0,5.0,9.0,12.5,1.9125,4.75,263.375,4.050000000000001,-1.125,-0.7625,19.2,-0.07499999999999996,-0.125,-8.375,0.8,1.7,3.1957361167500005,-1.5709867638749997,7.65
2019-05-10,2019.0,5.0,10.0,12.5,0.1875,5.0,208.75,5.1625,1.5,-1.8125,26.4375,0.6750000000000002,0.75,10.625,0.0,1.3,1.9141704585000001,1.1021520148750001,0.75
2019-05-11,2019.0,5.0,11.0,12.5,0.0875,3.75,269.75,6.512499999999999,0.25,-3.3125,21.4375,3.2125000000000004,2.5374999999999996,-6.75,0.0,0.0,2.725029088375,-1.0421899420000005,0.35
2019-05-12,2019.0,5.0,12.0,12.5,0.0,5.75,233.125,8.2875,-1.0,-4.175000000000001,14.3875,0.06250000000000017,-3.15,21.0,0.0,0.0,1.9566205426249998,-0.37330066387500005,0.0
2019-05-13,2019.0,5.0,13.0,12.5,0.0,2.5,131.125,4.449999999999999,-3.875,-3.8750000000000004,29.3375,5.6875,5.625,-33.0,0.0,0.0,1.053661064375,1.1814693078749998,0.0
2019-05-14,2019.0,5.0,14.0,12.5,1.6,4.625,204.875,3.2875,2.25,0.22500000000000003,22.174999999999997,5.525,-0.1625,-5.875,0.0,0.0,-0.047049888749999935,-0.141881341,6.4
2019-05-15,2019.0,5.0,15.0,12.5,0.175,6.25,194.625,7.437499999999999,0.375,1.625,21.2875,5.1375,-0.38749999999999996,27.875,0.0,0.0,-2.410492984375,2.978183132875,0.7
2019-05-16,2019.0,5.0,16.0,12.5,0.0,5.75,248.625,4.25,-1.5,1.1375,30.0,7.6625000000000005,2.525,-27.875,0.0,0.0,0.4331706323749999,0.32415954149999987,0.0
2019-05-17,2019.0,5.0,17.0,12.5,0.4625,3.75,185.5,4.5125,0.25,0.85,27.7625,8.862499999999999,1.1999999999999997,-5.875,0.0,0.0,-1.3663857945,1.8085272925,1.85
2019-05-18,2019.0,5.0,18.0,12.5,0.23750000000000002,4.25,252.25,8.637500000000001,5.375,-1.8875,29.25,2.6125,-6.249999999999999,16.25,0.0,0.0,7.150976646,-1.0754259713749998,0.9500000000000001
2019-05-19,2019.0,5.0,19.0,12.5,0.0,6.25,259.75,5.5625,2.375,-2.7375,30.0,2.1375,-0.47499999999999976,54.125,0.0,0.0,3.22586402675,-2.3120104648749993,0.0
2019-05-20,2019.0,5.0,20.0,12.5,0.0,5.125,234.0,5.7,-1.625,-3.65,29.9125,6.512500000000001,4.374999999999999,-11.25,0.0,0.0,0.589832303375,0.5512560410000003,0.0
2019-05-21,2019.0,5.0,21.0,12.5,0.0,2.625,347.0,6.3500000000000005,0.875,-7.2875,28.6875,7.875,1.3624999999999998,5.0,0.0,0.0,6.177556806625,-1.2612561405000002,0.0
2019-05-22,2019.0,5.0,22.0,12.5,0.0,5.0,155.125,5.074999999999999,-4.625,-4.2124999999999995,28.6875,10.6875,2.8125,-17.875,0.0,0.0,-3.60532866425,2.3412809487499997,0.0
2019-05-23,2019.0,5.0,23.0,12.5,0.0,5.75,175.625,3.8375000000000004,-1.25,-1.6875000000000002,29.8125,10.3375,-0.35000000000000003,-23.375,0.0,0.0,0.6495017826249997,-0.009327792750000008,0.0
2019-05-24,2019.0,5.0,24.0,12.5,0.0,2.625,215.125,4.425,0.0,-4.8125,28.725,12.575,2.2375,-5.75,0.0,0.0,4.09920620975,-0.853011080125,0.0
2019-05-25,2019.0,5.0,25.0,12.5,0.0,6.25,284.125,8.2125,3.625,-5.3,29.775000000000002,7.8500000000000005,-4.725,8.625,0.0,0.0,6.576184747375,-2.261626752,0.0
2019-05-26,2019.0,5.0,26.0,12.5,0.0,6.25,238.0,7.3999999999999995,3.75,-7.85,29.975,1.2875,-6.5625,41.5,0.0,0.0,5.824805607375,-2.150065788625,0.0
2019-05-27,2019.0,5.0,27.0,12.5,0.125,6.25,200.5,5.9125,-2.875,-1.2000000000000004,25.45,0.8999999999999999,-0.3875000000000002,-2.5,0.0,0.0,-2.75204418475,2.2832240460000004,0.5
2019-05-28,2019.0,5.0,28.0,12.5,0.0,2.625,236.5,6.0249999999999995,-0.75,-0.7374999999999999,25.925,5.625,4.725,-11.75,0.0,0.0,5.086875262124999,-1.187384271875,0.0
2019-05-29,2019.0,5.0,29.0,12.5,0.075,6.25,257.625,8.7875,1.875,-0.3874999999999999,29.7625,5.450000000000001,-0.175,-6.375,0.0,1.9,8.557050105749997,-1.02233537025,0.3
2019-05-30,2019.0,5.0,30.0,12.5,0.0125,6.25,251.125,4.0375,0.25,-0.5375,29.95,6.025000000000001,0.5750000000000001,18.75,0.0,0.0,1.542704328375,0.179533644625,0.05
2019-05-31,2019.0,5.0,31.0,12.5,0.7375,6.25,321.125,5.0375000000000005,-2.0,-1.55,26.1875,5.9375,-0.08750000000000002,-11.25,1.1,1.5,3.699349868125,-2.74961221775,2.95
2019-06-01,2019.0,6.0,1.0,12.5,0.0,4.125,209.0,5.65,-0.25,-4.787499999999999,30.0,8.712499999999999,2.7749999999999995,-13.5,0.0,0.0,2.675097104625,-2.51202858125,0.0
2019-06-02,2019.0,6.0,2.0,12.5,0.0,4.75,229.75,3.75,-2.625,-3.0,30.0,8.5375,-0.17499999999999993,-7.0,0.0,0.0,1.95548935725,-2.3109637631249997,0.0
2019-06-03,2019.0,6.0,3.0,12.5,0.0,4.625,294.5,5.2125,-0.125,-2.3249999999999997,29.1,11.0125,2.475,-15.625,0.0,0.0,2.8904542225,-1.497042226,0.0
2019-06-04,2019.0,6.0,4.0,12.5,0.625,6.25,239.625,2.1,1.625,2.2125,27.475,6.7375,-4.275,16.125,0.0,0.0,-0.21628126212500012,-0.21373654662499994,2.5
2019-06-05,2019.0,6.0,5.0,12.5,0.0,3.875,257.375,4.8,-0.75,0.95,30.0,9.7375,3.0,-1.625,0.0,0.0,0.5267551871250001,-2.411155386,0.0
2019-06-06,2019.0,6.0,6.0,12.5,0.35000000000000003,3.75,187.875,3.35,0.375,1.1,29.5625,11.375,1.6375,5.125,0.0,1.4000000000000001,0.9450890725000001,0.24224589762499998,1.4000000000000001
2019-06-07,2019.0,6.0,7.0,12.5,1.1,4.875,235.875,4.0875,2.125,6.325000000000001,24.325000000000003,8.3625,-3.0124999999999997,10.25,0.6000000000000001,2.5999999999999996,2.6106063615000004,-0.7337399235,4.4
2019-06-08,2019.0,6.0,8.0,12.5,0.0,5.5,239.75,3.5375000000000005,-2.125,1.6,30.0,10.1625,1.8,-4.25,0.0,0.0,1.467775127875,-0.5468463867500001,0.0
2019-06-09,2019.0,6.0,9.0,12.5,0.625,6.25,155.25,5.4625,-1.5,4.6499999999999995,28.475,9.962499999999999,-0.20000000000000007,-18.375,0.0,0.55,-4.273746976125,2.5590003282499993,2.5
2019-06-12,2019.0,6.0,12.0,12.5,0.0,0.5,281.375,5.0249999999999995,-0.625,2.6375,29.6125,10.85,1.9874999999999998,5.375,0.0,0.0,4.214664292875,-0.9892198493750002,0.0
2019-06-13,2019.0,6.0,13.0,12.5,0.0,2.75,144.875,7.324999999999999,-3.75,5.6499999999999995,29.787499999999998,12.25,1.4,-19.375,0.0,0.0,-5.9000865075,4.226617272875,0.0
2019-06-14,2019.0,6.0,14.0,12.5,1.4,6.25,217.375,8.6375,2.125,5.5874999999999995,26.474999999999998,7.699999999999999,-4.55,-5.375,0.6,3.7,4.999255304125,0.5687206627499998,5.6
2019-06-15,2019.0,6.0,15.0,12.5,1.025,6.25,265.25,5.0875,0.375,5.687499999999999,27.312500000000004,7.6125,-0.08750000000000016,8.25,2.3,1.5,2.540448038125,-0.584969519875,4.1
2019-06-16,2019.0,6.0,16.0,12.5,0.0,6.25,251.375,3.7125,0.75,2.0375,28.7125,10.25,2.6374999999999997,6.5,0.0,0.0,0.6949759172499999,-1.51052998275,0.0
2019-06-17,2019.0,6.0,17.0,12.5,0.0,6.25,188.125,4.05,0.5,2.3749999999999996,29.925,12.1875,1.9375,10.125,0.0,0.0,-0.29455575912500004,1.2173455908750002,0.0
2019-06-18,2019.0,6.0,18.0,12.5,0.17500000000000002,6.25,161.375,3.6875,-1.625,3.825,28.1625,8.275,-3.9125000000000005,-8.0,0.0,0.0,-2.94257908275,1.482532411125,0.7000000000000001
2019-06-19,2019.0,6.0,19.0,12.5,0.0625,6.25,243.5,4.6375,-1.75,6.375,22.599999999999998,9.7875,1.5125000000000002,-26.0,0.3,0.0,2.5034297302499997,-0.12011924987499994,0.25
2019-06-20,2019.0,6.0,20.0,12.5,0.5375,6.25,221.625,4.4624999999999995,0.625,10.125,17.8875,10.85,1.0625,4.125,0.6000000000000001,13.6,1.3699554939999998,-0.25417323025,2.15
2019-06-21,2019.0,6.0,21.0,12.5,4.7,6.25,257.75,3.4625,2.75,9.75,9.2375,9.85,-1.0,17.0,4.75,27.1,1.6430783503749997,-0.541966703125,18.8
2019-06-22,2019.0,6.0,22.0,12.5,0.0125,6.25,218.75,2.6125,0.5,9.8375,21.625,10.424999999999999,0.5750000000000001,11.5,0.39999999999999997,6.6,1.0168433445000002,-0.24839660424999993,0.05
2019-06-23,2019.0,6.0,23.0,12.5,3.0375,6.25,249.75,4.8500000000000005,-0.875,9.487499999999999,22.1375,9.8125,-0.6124999999999999,-1.25,3.1,2.0,3.291250730375,-0.20977893149999996,12.15
2019-06-24,2019.0,6.0,24.0,12.5,0.15000000000000002,5.75,211.5,6.012500000000001,2.875,7.8875,27.412499999999998,12.474999999999998,2.6625,7.0,0.0,0.3,5.8165164073749995,-0.848623321125,0.6000000000000001
2019-06-25,2019.0,6.0,25.0,12.5,0.1375,6.0,137.0,6.1125,-3.5,9.925,19.049999999999997,10.4625,-2.0125,5.125,4.3,8.649999999999999,0.8294767443750003,1.7631740808749998,0.55
2019-06-26,2019.0,6.0,26.0,12.5,9.4,6.25,310.0,8.2625,-2.625,6.950000000000001,15.3875,7.050000000000001,-3.4125,-33.625,28.6,14.65,8.177443951875002,-0.676832563375,37.6
2019-06-27,2019.0,6.0,27.0,12.5,2.3125000000000004,6.25,266.5,10.3125,1.375,3.8500000000000005,26.1375,5.4125000000000005,-1.6375000000000002,-6.5,2.25,6.2,10.2012901585,-0.7315359186249999,9.250000000000002
2019-06-28,2019.0,6.0,28.0,12.5,0.0,6.25,181.375,5.0875,2.0,2.7500000000000004,30.0,9.674999999999999,4.2625,17.125,0.0,0.0,4.961572626375,0.009168044499999861,0.0
2019-06-29,2019.0,6.0,29.0,12.5,0.0,6.25,279.75,2.7,1.75,1.7375,30.0,9.799999999999999,0.125,15.0,0.0,0.0,2.257602584375,-0.485785244375,0.0
2019-06-30,2019.0,6.0,30.0,12.5,0.0,3.5,136.375,3.275,-0.5,2.6624999999999996,30.0,11.450000000000001,1.65,5.5,0.0,0.0,-0.14975032300000002,0.6316398428750001,0.0
